user_id,username,real_name,email,phone,gender,age,province,city,registration_date,membership_level,total_orders,total_spent,avg_order_value,first_order_date,last_order_date,total_reviews,avg_rating_given,account_age_days
2291,user_002291,郑梓涵,user_002291@qq.com,14691764985,女,32,江苏,南京,2021-10-20,银卡会员,2,406.99,203.5,2025-10-06,2026-02-03,0,0.0,1745
2292,user_002292,何鑫,user_002292@163.com,16742735984,男,32,广东,中山,2020-01-13,普通会员,5,3405.87,681.17,2024-12-03,2026-01-23,1,4.0,2391
2293,user_002293,郝刚俊,user_002293@qq.com,13705472092,男,33,河北,廊坊,2025-11-27,普通会员,1,754.72,754.72,2026-06-12,2026-06-12,1,4.0,246
2294,user_002294,胡萍,user_002294@sina.com,16465296794,女,59,上海,杨浦区,2023-12-01,金卡会员,3,289.99,96.66,2025-05-12,2026-04-10,6,4.2,973
2295,user_002295,方洋,user_002295@163.com,16189166807,男,37,广西,桂林,2022-02-02,金卡会员,3,348.26,116.09,2025-04-12,2026-06-30,1,3.0,1640
2296,user_002296,萧帅,user_002296@126.com,14100179776,男,44,上海,徐汇区,2025-06-16,普通会员,2,3958.71,1979.36,2025-12-24,2026-05-23,1,5.0,410
2297,user_002297,梁宇彬,user_002297@outlook.com,16002200364,男,43,陕西,西安,2023-06-24,普通会员,2,150.56,75.28,2025-07-26,2026-02-22,1,4.0,1133
2298,user_002298,叶浩鑫,user_002298@gmail.com,19238223552,男,27,江苏,无锡,2018-06-22,银卡会员,4,888.38,222.1,2025-10-03,2026-06-10,4,4.5,2961
2299,user_002299,康鹏,user_002299@qq.com,14094124562,男,33,上海,长宁区,2023-04-14,普通会员,4,1490.12,372.53,2025-06-06,2026-04-09,4,3.2,1204
2300,user_002300,姚龙,user_002300@163.com,18120254094,男,48,江苏,无锡,2023-04-13,普通会员,5,2004.09,400.82,2024-02-17,2026-06-22,2,5.0,1205
2301,user_002301,姚娟,user_002301@163.com,13139654525,女,26,广东,中山,2023-05-20,金卡会员,6,1429.68,238.28,2024-12-27,2026-03-18,4,4.0,1168
2302,user_002302,武慧,user_002302@sina.com,18517656983,女,32,上海,杨浦区,2018-05-25,普通会员,1,76.48,76.48,2025-04-25,2025-04-25,2,3.0,2989
2303,user_002303,朱娟,user_002303@gmail.com,16495092628,女,37,广东,深圳,2020-02-01,普通会员,3,1079.53,359.84,2025-07-09,2026-02-04,1,4.0,2372
2304,user_002304,范勇,user_002304@sina.com,17757203143,男,34,江西,上饶,2025-02-05,普通会员,1,369.07,369.07,2026-06-10,2026-06-10,0,0.0,541
2305,user_002305,戴艳,user_002305@sina.com,19061432885,女,46,北京,东城区,2024-06-26,银卡会员,2,475.43,237.71,2025-02-19,2025-04-25,3,3.0,765
2306,user_002306,温龙,user_002306@outlook.com,17994709906,男,26,甘肃,武威,2021-03-17,普通会员,3,1117.35,372.45,2025-05-23,2026-06-15,1,4.0,1962
2307,user_002307,夏勇,user_002307@163.com,17981892371,男,36,北京,东城区,2025-07-16,银卡会员,9,4014.06,446.01,2025-08-31,2026-04-06,2,3.5,380
2308,user_002308,郝颖红,user_002308@outlook.com,13449071136,女,32,福建,龙岩,2023-12-14,银卡会员,3,968.36,322.79,2026-01-02,2026-06-25,5,3.2,960
2309,user_002309,韩威,user_002309@163.com,15689068878,男,49,安徽,芜湖,2023-04-18,金卡会员,3,1340.94,446.98,2024-02-25,2026-06-07,3,3.7,1200
2310,user_002310,文伟超,user_002310@outlook.com,15803912779,男,20,广西,柳州,2022-07-23,银卡会员,4,562.62,140.66,2025-07-27,2026-03-28,3,3.3,1469
2311,user_002311,林佳怡晶晶,user_002311@sina.com,19053875189,女,29,上海,浦东新区,2025-06-15,普通会员,2,345.95,172.98,2026-04-27,2026-05-22,3,3.0,411
2312,user_002312,吴丽慧,user_002312@163.com,15342970397,女,33,山东,淄博,2019-11-14,金卡会员,7,1783.27,254.75,2025-01-01,2026-06-09,5,3.6,2451
2313,user_002313,魏晶晶,user_002313@126.com,18733800414,女,33,北京,大兴区,2020-10-13,银卡会员,3,478.08,159.36,2025-04-15,2026-06-22,2,4.0,2117
2314,user_002314,龚雯,user_002314@sina.com,18326944104,女,56,浙江,嘉兴,2022-02-18,普通会员,4,1172.31,293.08,2024-12-11,2026-06-05,0,0.0,1624
2315,user_002315,沈刚博,user_002315@126.com,19232008658,未知,37,河南,郑州,2024-03-13,普通会员,2,204.56,102.28,2026-01-01,2026-03-11,1,5.0,870
2316,user_002316,薛帅,user_002316@outlook.com,16233487819,男,39,浙江,温州,2025-08-22,普通会员,2,986.81,493.4,2026-03-03,2026-05-19,4,3.0,343
2317,user_002317,雷辉强,user_002317@outlook.com,14421147467,男,48,广东,深圳,2024-04-03,普通会员,4,566.82,141.7,2025-03-30,2026-05-16,4,3.2,849
2318,user_002318,夏华,user_002318@qq.com,15732514156,男,35,北京,朝阳区,2023-11-14,普通会员,3,608.13,202.71,2025-03-27,2026-06-09,2,3.5,990
2319,user_002319,萧宇,user_002319@gmail.com,13731243219,男,34,北京,大兴区,2022-07-15,普通会员,2,1323.75,661.88,2025-01-05,2025-12-10,3,4.3,1477
2320,user_002320,康飞,user_002320@126.com,16924761740,男,21,北京,海淀区,2021-06-27,普通会员,3,540.81,180.27,2025-01-22,2026-03-11,2,3.5,1860
2321,user_002321,孔丽,user_002321@163.com,14530056841,女,38,江西,南昌,2022-07-05,普通会员,0,0.0,0.0,,,0,0.0,1487
2322,user_002322,薛雯,user_002322@163.com,19727340697,女,37,北京,丰台区,2023-10-21,普通会员,4,1568.0,392.0,2025-03-28,2026-06-29,4,3.0,1014
2323,user_002323,毛婷,user_002323@gmail.com,19541326301,女,34,山东,烟台,2023-07-09,金卡会员,5,972.19,194.44,2025-03-18,2026-01-24,3,4.3,1118
2324,user_002324,任强,user_002324@163.com,19508922983,男,25,辽宁,锦州,2020-07-06,普通会员,2,254.89,127.44,2026-01-18,2026-05-15,1,5.0,2216
2325,user_002325,莫静,user_002325@gmail.com,13922133704,女,42,湖北,荆州,2020-08-09,钻石会员,7,921.94,131.71,2024-10-27,2026-06-24,4,4.5,2182
2326,user_002326,孟美玲雨桐,user_002326@126.com,18503860729,女,50,河南,许昌,2023-10-01,普通会员,4,564.52,141.13,2024-03-29,2026-06-26,1,5.0,1034
2327,user_002327,万秀英,user_002327@sina.com,15306287345,女,19,福建,漳州,2018-06-04,金卡会员,5,1667.05,333.41,2024-09-11,2026-06-10,5,4.4,2979
2328,user_002328,范飞,user_002328@gmail.com,13295197285,男,41,四川,德阳,2018-11-16,普通会员,3,925.37,308.46,2024-09-19,2026-04-09,5,4.0,2814
2329,user_002329,彭雯,user_002329@126.com,15867931602,女,31,浙江,杭州,2018-10-28,钻石会员,8,1406.16,175.77,2024-01-06,2026-04-19,10,4.2,2833
2330,user_002330,刘华,user_002330@qq.com,16863487656,男,38,山西,临汾,2018-07-14,银卡会员,2,522.84,261.42,2026-06-07,2026-06-20,3,4.3,2939
2331,user_002331,向宇,user_002331@qq.com,18128069552,男,29,甘肃,天水,2024-03-06,普通会员,2,293.03,146.52,2025-06-05,2026-01-05,0,0.0,877
2332,user_002332,冯博,user_002332@126.com,13109531615,男,21,福建,泉州,2021-12-08,普通会员,2,9644.61,4822.3,2025-12-19,2026-05-24,6,4.8,1696
2333,user_002333,李梓涵晶晶,user_002333@163.com,16678597134,女,22,上海,静安区,2020-01-03,钻石会员,7,1146.78,163.83,2025-02-22,2026-05-31,4,4.0,2401
2334,user_002334,向芳,user_002334@gmail.com,13129288104,女,34,江苏,扬州,2020-04-25,普通会员,2,347.99,174.0,2025-11-19,2026-05-25,2,4.5,2288
2335,user_002335,陆磊,user_002335@qq.com,14385247965,男,59,四川,成都,2025-10-16,普通会员,2,1067.45,533.72,2026-01-10,2026-03-23,5,2.6,288
2336,user_002336,金明,user_002336@sina.com,18545085548,男,32,河北,沧州,2024-04-19,普通会员,2,939.52,469.76,2025-10-05,2026-04-12,1,5.0,833
2337,user_002337,沈彬,user_002337@126.com,17598069043,男,34,福建,泉州,2021-12-22,普通会员,2,1598.63,799.32,2026-01-01,2026-05-06,0,0.0,1682
2338,user_002338,陶健洋,user_002338@126.com,17878889994,男,44,湖北,襄阳,2019-09-06,普通会员,4,633.61,158.4,2025-02-14,2026-05-03,4,3.5,2520
2339,user_002339,龚龙,user_002339@gmail.com,17844060269,男,35,山东,济南,2021-07-12,银卡会员,3,3035.67,1011.89,2024-10-07,2026-04-29,3,4.7,1845
2340,user_002340,汪超,user_002340@163.com,19095940521,男,26,北京,大兴区,2021-10-07,银卡会员,3,476.41,158.8,2025-02-08,2026-04-14,3,3.0,1758
2341,user_002341,杨红,user_002341@qq.com,17899020777,女,24,辽宁,鞍山,2018-07-03,普通会员,4,394.65,98.66,2024-08-23,2025-12-07,0,0.0,2950
2342,user_002342,钟洋,user_002342@outlook.com,14088153029,男,57,上海,黄浦区,2019-05-14,金卡会员,1,571.09,571.09,2025-12-29,2025-12-29,5,4.2,2635
2343,user_002343,吴杰,user_002343@qq.com,14336770529,男,27,福建,漳州,2025-12-14,银卡会员,6,593.06,98.84,2025-12-21,2026-04-06,0,0.0,229
2344,user_002344,曾伟,user_002344@126.com,16925384127,男,39,北京,通州区,2020-09-26,普通会员,2,202.71,101.36,2024-11-28,2025-08-11,1,5.0,2134
2345,user_002345,武思琪,user_002345@outlook.com,17132533258,女,58,北京,东城区,2024-12-08,普通会员,1,249.75,249.75,2025-04-02,2025-04-02,0,0.0,600
2346,user_002346,谢佳怡,user_002346@sina.com,19884041627,女,32,北京,东城区,2024-02-21,金卡会员,6,576.32,96.05,2024-09-20,2026-06-11,3,3.7,891
2347,user_002347,蒋梓涵晶晶,user_002347@qq.com,15221211544,女,52,云南,丽江,2023-08-05,银卡会员,1,608.8,608.8,2026-06-13,2026-06-13,0,0.0,1091
2348,user_002348,尹毅,user_002348@sina.com,15850246101,男,40,湖南,株洲,2020-11-10,金卡会员,4,1572.93,393.23,2025-07-30,2026-06-09,4,3.8,2089
2349,user_002349,万莉,user_002349@sina.com,16810713779,女,28,浙江,嘉兴,2020-03-08,普通会员,3,1388.58,462.86,2024-03-08,2026-04-27,4,4.0,2336
2350,user_002350,胡勇浩,user_002350@163.com,19730951460,男,26,辽宁,营口,2022-05-12,银卡会员,3,1564.68,521.56,2024-10-20,2025-07-09,1,4.0,1541
2351,user_002351,段婷蕾,user_002351@126.com,16372040324,女,35,福建,漳州,2020-12-14,普通会员,1,115.27,115.27,2025-07-20,2025-07-20,0,0.0,2055
2352,user_002352,温晓燕,user_002352@126.com,13440121785,女,29,湖南,湘潭,2020-10-22,银卡会员,3,650.34,216.78,2024-06-29,2026-02-03,2,4.5,2108
2353,user_002353,邵萍,user_002353@163.com,16343614550,女,23,四川,南充,2018-10-31,普通会员,4,1774.32,443.58,2024-12-19,2026-06-06,4,3.5,2830
2354,user_002354,丁秀英,user_002354@sina.com,13290431286,女,28,北京,丰台区,2022-04-07,银卡会员,5,1148.23,229.65,2024-08-24,2026-01-18,4,3.2,1576
2355,user_002355,崔慧梅,user_002355@sina.com,17667756469,女,34,广东,中山,2021-03-10,钻石会员,13,2445.8,188.14,2025-01-30,2026-06-28,12,3.1,1969
2356,user_002356,龚磊明,user_002356@qq.com,19836332094,男,30,北京,朝阳区,2023-11-07,普通会员,0,0.0,0.0,,,0,0.0,997
2357,user_002357,贺蕾,user_002357@sina.com,17168531999,女,25,福建,龙岩,2023-01-09,普通会员,5,1068.79,213.76,2025-04-18,2026-05-11,7,3.7,1299
2358,user_002358,韦帅俊,user_002358@qq.com,13870146187,男,18,广东,佛山,2020-10-04,普通会员,2,221.55,110.78,2026-02-13,2026-06-06,0,0.0,2126
2359,user_002359,何静洁,user_002359@gmail.com,13273924678,女,47,江苏,南京,2025-03-18,银卡会员,3,278.99,93.0,2025-12-15,2026-05-28,0,0.0,500
2360,user_002360,宋亮威,user_002360@126.com,19314642508,男,34,浙江,嘉兴,2018-11-01,银卡会员,3,238.1,79.37,2025-12-08,2026-06-23,0,0.0,2829
2361,user_002361,丁磊彬,user_002361@outlook.com,19823243969,男,30,上海,长宁区,2021-04-03,银卡会员,6,5445.28,907.55,2024-07-22,2026-05-20,6,4.0,1945
2362,user_002362,黎军,user_002362@qq.com,16477323724,男,26,黑龙江,齐齐哈尔,2021-10-19,钻石会员,7,1803.03,257.58,2024-06-01,2026-05-21,5,3.0,1746
2363,user_002363,胡杰勇,user_002363@qq.com,19929213324,男,22,广西,北海,2025-01-22,钻石会员,3,1462.07,487.36,2025-06-16,2026-01-19,2,3.5,555
2364,user_002364,蒋婷,user_002364@gmail.com,13618694605,女,39,北京,丰台区,2018-10-11,银卡会员,3,95.2,31.73,2025-03-13,2025-09-14,1,3.0,2850
2365,user_002365,姚芳,user_002365@qq.com,16927450569,女,30,陕西,宝鸡,2023-08-06,普通会员,3,663.62,221.21,2025-12-07,2026-05-14,2,3.0,1090
2366,user_002366,付龙亮,user_002366@qq.com,15826169134,男,24,四川,成都,2019-03-17,钻石会员,6,4204.79,700.8,2024-12-28,2026-03-01,7,3.9,2693
2367,user_002367,董健,user_002367@163.com,14812580256,男,38,辽宁,沈阳,2022-01-08,普通会员,1,199.32,199.32,2026-04-06,2026-04-06,0,0.0,1665
2368,user_002368,蒋娟梓涵,user_002368@126.com,14197476044,女,44,上海,静安区,2023-05-17,普通会员,2,443.92,221.96,2024-05-07,2025-12-07,2,3.5,1171
2369,user_002369,廖亮辉,user_002369@163.com,13424142656,男,24,上海,杨浦区,2024-02-14,普通会员,5,882.35,176.47,2025-07-08,2026-05-12,1,2.0,898
2370,user_002370,廖雪颖,user_002370@outlook.com,14616046430,女,32,天津,河西区,2025-12-04,金卡会员,2,246.82,123.41,2026-01-19,2026-04-15,3,4.7,239
2371,user_002371,熊秀英,user_002371@gmail.com,18072476605,女,29,天津,河西区,2021-12-22,普通会员,3,521.55,173.85,2024-07-21,2026-05-16,3,3.7,1682
2372,user_002372,康婷梓涵,user_002372@outlook.com,19313978374,女,19,四川,宜宾,2020-01-15,普通会员,0,0.0,0.0,,,0,0.0,2389
2373,user_002373,付婷,user_002373@gmail.com,16669377724,女,54,江西,宜春,2025-04-28,普通会员,1,59.01,59.01,2026-02-18,2026-02-18,0,0.0,459
2374,user_002374,周辉,user_002374@gmail.com,19242784128,男,38,福建,龙岩,2019-07-11,普通会员,4,2140.23,535.06,2024-11-21,2026-06-13,2,3.0,2577
2375,user_002375,吴秀英佳怡,user_002375@qq.com,18761282612,女,25,上海,黄浦区,2019-09-22,银卡会员,4,685.01,171.25,2024-10-10,2026-04-21,5,4.4,2504
2376,user_002376,姜鑫,user_002376@outlook.com,15998779994,男,51,浙江,宁波,2023-01-26,银卡会员,8,2014.58,251.82,2025-06-10,2026-06-15,5,5.0,1282
2377,user_002377,邓强新,user_002377@126.com,18819406812,男,53,上海,杨浦区,2024-08-16,金卡会员,4,459.11,114.78,2025-02-28,2026-05-07,3,5.0,714
2378,user_002378,谭敏,user_002378@qq.com,19756104086,女,32,辽宁,抚顺,2024-06-14,普通会员,0,0.0,0.0,,,0,0.0,777
2379,user_002379,向亮浩,user_002379@gmail.com,16325868481,男,59,宁夏,吴忠,2021-10-14,普通会员,2,1078.07,539.04,2026-05-26,2026-06-17,3,5.0,1751
2380,user_002380,丁颖,user_002380@gmail.com,13624716569,女,29,湖北,荆州,2018-04-12,银卡会员,1,168.73,168.73,2025-04-02,2025-04-02,0,0.0,3032
2381,user_002381,邓美玲,user_002381@qq.com,14865120541,女,44,福建,福州,2023-12-20,金卡会员,1,230.87,230.87,2024-12-31,2024-12-31,0,0.0,954
2382,user_002382,廖雯,user_002382@sina.com,15280786477,女,45,河北,沧州,2023-02-27,普通会员,4,1251.59,312.9,2025-05-06,2026-05-20,0,0.0,1250
2383,user_002383,付慧,user_002383@outlook.com,13169620233,女,39,广东,中山,2018-07-21,普通会员,1,394.45,394.45,2025-04-12,2025-04-12,0,0.0,2932
2384,user_002384,戴博龙,user_002384@qq.com,16270653813,男,30,浙江,温州,2023-02-14,普通会员,1,61.02,61.02,2026-02-06,2026-02-06,0,0.0,1263
2385,user_002385,袁辉,user_002385@sina.com,19789562354,男,30,江苏,南通,2024-05-30,银卡会员,5,1039.67,207.93,2025-07-21,2026-04-14,0,0.0,792
2386,user_002386,谭静梅,user_002386@gmail.com,19351290458,女,23,湖南,衡阳,2018-02-02,银卡会员,2,584.2,292.1,2024-12-05,2026-03-14,5,3.8,3101
2387,user_002387,徐宇,user_002387@gmail.com,19963859524,男,35,安徽,蚌埠,2018-01-18,银卡会员,4,736.8,184.2,2024-06-11,2025-11-03,5,3.4,3116
2388,user_002388,高佳怡,user_002388@outlook.com,19050045106,女,24,广东,惠州,2020-05-21,普通会员,3,503.26,167.75,2024-12-21,2026-03-06,1,3.0,2262
2389,user_002389,丁霞,user_002389@outlook.com,18660588095,女,33,四川,成都,2019-11-03,金卡会员,3,183.16,61.05,2025-06-07,2026-06-07,1,3.0,2462
2390,user_002390,金秀英,user_002390@gmail.com,17243981588,女,21,河北,石家庄,2023-07-09,钻石会员,6,2269.0,378.17,2025-01-22,2026-03-28,3,3.3,1118
2391,user_002391,程超,user_002391@163.com,14225702116,男,20,北京,通州区,2023-06-20,普通会员,1,78.44,78.44,2025-12-08,2025-12-08,0,0.0,1137
2392,user_002392,段华,user_002392@126.com,17660289281,男,38,湖北,十堰,2021-02-12,普通会员,4,776.07,194.02,2025-05-09,2025-09-11,4,4.2,1995
2393,user_002393,石龙,user_002393@qq.com,15989656917,男,32,上海,黄浦区,2018-07-27,银卡会员,6,1989.13,331.52,2025-01-01,2026-06-08,4,4.2,2926
2394,user_002394,戴毅,user_002394@qq.com,17154836115,男,29,湖北,襄阳,2018-06-10,普通会员,5,1065.05,213.01,2024-03-12,2026-06-27,7,3.3,2973
2395,user_002395,薛晓燕,user_002395@gmail.com,14833664493,女,22,河北,廊坊,2018-11-15,银卡会员,3,578.78,192.93,2026-02-08,2026-02-27,0,0.0,2815
2396,user_002396,毛博,user_002396@outlook.com,15743034267,男,43,广东,中山,2019-04-07,金卡会员,4,909.51,227.38,2025-04-07,2026-05-08,4,4.2,2672
2397,user_002397,汤华磊,user_002397@qq.com,17456611556,男,20,安徽,安庆,2022-05-02,银卡会员,5,905.1,181.02,2024-04-05,2026-05-26,4,3.8,1551
2398,user_002398,郝辉,user_002398@sina.com,17160964057,男,56,浙江,绍兴,2023-06-09,普通会员,1,81.96,81.96,2026-03-16,2026-03-16,2,4.0,1148
2399,user_002399,邹萍,user_002399@126.com,17766017829,女,20,上海,徐汇区,2023-10-01,银卡会员,7,2002.03,286.0,2024-07-27,2026-06-28,5,2.4,1034
2400,user_002400,周霞,user_002400@gmail.com,16147307480,女,34,四川,成都,2018-02-21,普通会员,2,517.7,258.85,2026-03-26,2026-03-29,2,4.5,3082
2401,user_002401,董龙涛,user_002401@163.com,14797273019,男,24,江西,九江,2025-04-19,普通会员,2,4282.43,2141.21,2026-01-18,2026-03-16,0,0.0,468
2402,user_002402,余帅,user_002402@qq.com,17699465217,男,42,北京,大兴区,2019-09-02,普通会员,1,735.57,735.57,2026-05-16,2026-05-16,0,0.0,2524
2403,user_002403,彭超杰,user_002403@126.com,15565898843,男,19,浙江,湖州,2022-10-11,普通会员,2,1848.71,924.35,2026-01-30,2026-02-04,3,3.0,1389
2404,user_002404,叶龙,user_002404@126.com,19868443806,男,38,福建,龙岩,2023-12-19,钻石会员,11,1101.81,100.16,2024-05-07,2026-06-15,11,4.1,955
2405,user_002405,潘霞,user_002405@qq.com,17414579557,女,27,浙江,金华,2020-08-21,银卡会员,3,310.11,103.37,2025-04-14,2026-04-02,2,2.5,2170
2406,user_002406,贺雯思琪,user_002406@qq.com,14815679972,女,25,北京,东城区,2018-08-11,钻石会员,4,1564.29,391.07,2025-06-19,2026-05-11,8,4.6,2911
2407,user_002407,何彬,user_002407@163.com,17156130232,男,15,浙江,杭州,2024-06-20,金卡会员,7,1533.17,219.02,2024-11-24,2026-06-17,7,3.6,771
2408,user_002408,于杰,user_002408@126.com,19763916949,男,57,陕西,咸阳,2020-04-16,普通会员,1,344.54,344.54,2024-08-30,2024-08-30,1,5.0,2297
2409,user_002409,吕宇,user_002409@qq.com,16397687659,未知,32,内蒙古,呼和浩特,2021-02-23,普通会员,2,404.1,202.05,2025-02-12,2025-05-20,2,3.5,1984
2410,user_002410,杜杰,user_002410@outlook.com,16471817534,男,37,北京,海淀区,2025-01-03,普通会员,2,171.92,85.96,2026-02-25,2026-04-01,1,2.0,574
2411,user_002411,尹美玲美玲,user_002411@126.com,13961997511,女,61,湖北,十堰,2023-12-18,普通会员,3,237.08,79.03,2024-02-02,2025-03-18,3,2.7,956
2412,user_002412,于博彬,user_002412@outlook.com,19756344060,男,22,北京,丰台区,2025-07-18,银卡会员,5,370.36,74.07,2025-09-10,2026-06-29,4,3.0,378
2413,user_002413,龙雨桐,user_002413@gmail.com,14109162696,女,48,山东,烟台,2020-12-03,银卡会员,4,8760.64,2190.16,2026-03-03,2026-05-30,0,0.0,2066
2414,user_002414,史彬,user_002414@163.com,17672783322,男,30,北京,东城区,2023-01-04,钻石会员,6,2490.29,415.05,2024-09-06,2026-05-24,2,3.5,1304
2415,user_002415,曾颖,user_002415@gmail.com,16373196824,女,41,北京,西城区,2018-07-07,金卡会员,6,1560.13,260.02,2024-12-13,2026-05-15,5,3.8,2946
2416,user_002416,董帅,user_002416@gmail.com,14698120067,未知,26,辽宁,沈阳,2018-09-01,普通会员,3,421.67,140.56,2025-09-30,2026-06-08,1,5.0,2890
2417,user_002417,邹博磊,user_002417@sina.com,17972671569,男,35,北京,西城区,2020-07-11,金卡会员,3,300.33,100.11,2025-06-22,2026-03-06,3,2.7,2211
2418,user_002418,萧洋,user_002418@sina.com,13470129839,男,50,广东,深圳,2025-04-04,金卡会员,6,2783.7,463.95,2025-06-15,2026-05-01,4,3.8,483
2419,user_002419,文威,user_002419@163.com,18454164607,男,30,黑龙江,鸡西,2023-04-02,银卡会员,3,382.27,127.42,2026-03-04,2026-04-25,0,0.0,1216
2420,user_002420,张帅明,user_002420@outlook.com,18150066528,男,21,宁夏,固原,2022-03-31,普通会员,3,467.91,155.97,2025-05-16,2026-06-27,4,4.0,1583
2421,user_002421,夏平,user_002421@outlook.com,15300455786,男,41,上海,静安区,2023-08-07,普通会员,3,507.01,169.0,2025-01-05,2026-05-18,0,0.0,1089
2422,user_002422,熊健,user_002422@gmail.com,17592222006,男,31,湖北,襄阳,2022-09-14,普通会员,2,618.27,309.14,2026-06-13,2026-06-24,2,2.0,1416
